"{""Pd"": 0.05, ""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.35}"
"{""Pd"": 0.3, ""Pt"": 0.15, ""Cu"": 0.2, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Pt"": 0.15, ""Cu"": 0.25, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Pt"": 0.15, ""Cu"": 0.3, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Pt"": 0.15, ""Cu"": 0.35, ""Au"": 0.2}"
"{""Pd"": 0.3, ""Pt"": 0.2, ""Cu"": 0.15, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Pt"": 0.2, ""Cu"": 0.2, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Pt"": 0.2, ""Cu"": 0.25, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Pt"": 0.2, ""Cu"": 0.3, ""Au"": 0.2}"
"{""Pd"": 0.3, ""Pt"": 0.2, ""Cu"": 0.35, ""Au"": 0.15}"
"{""Pd"": 0.3, ""Pt"": 0.25, ""Cu"": 0.1, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Pt"": 0.25, ""Cu"": 0.15, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Pt"": 0.25, ""Cu"": 0.2, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Pt"": 0.25, ""Cu"": 0.25, ""Au"": 0.2}"
"{""Pd"": 0.3, ""Pt"": 0.25, ""Cu"": 0.3, ""Au"": 0.15}"
"{""Pd"": 0.3, ""Pt"": 0.25, ""Cu"": 0.35, ""Au"": 0.1}"
"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.05, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.1, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.15, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.2, ""Au"": 0.2}"
"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.25, ""Au"": 0.15}"
"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.3, ""Au"": 0.1}"
"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.35, ""Au"": 0.05}"
"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.05, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.1, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.15, ""Au"": 0.2}"
"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.2, ""Au"": 0.15}"
"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.25, ""Au"": 0.1}"
"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.3, ""Au"": 0.05}"
"{""Pd"": 0.35, ""Pt"": 0.05, ""Cu"": 0.25, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Pt"": 0.05, ""Cu"": 0.3, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Pt"": 0.05, ""Cu"": 0.35, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Pt"": 0.1, ""Cu"": 0.2, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Pt"": 0.1, ""Cu"": 0.25, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Pt"": 0.1, ""Cu"": 0.3, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Pt"": 0.1, ""Cu"": 0.35, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Pt"": 0.15, ""Cu"": 0.15, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Pt"": 0.15, ""Cu"": 0.2, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Pt"": 0.15, ""Cu"": 0.25, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Pt"": 0.15, ""Cu"": 0.3, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Pt"": 0.15, ""Cu"": 0.35, ""Au"": 0.15}"
"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.1, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.15, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.2, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.25, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.3, ""Au"": 0.15}"
"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.35, ""Au"": 0.1}"
"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.05, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.1, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.15, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.2, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.25, ""Au"": 0.15}"
"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.3, ""Au"": 0.1}"
"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.35, ""Au"": 0.05}"
"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.05, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.1, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.15, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.2, ""Au"": 0.15}"
"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.25, ""Au"": 0.1}"
"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.3, ""Au"": 0.05}"
"{""Pd"": 0.35, ""Pt"": 0.35, ""Cu"": 0.05, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Pt"": 0.35, ""Cu"": 0.1, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Pt"": 0.35, ""Cu"": 0.15, ""Au"": 0.15}"
"{""Pd"": 0.35, ""Pt"": 0.35, ""Cu"": 0.2, ""Au"": 0.1}"
"{""Pd"": 0.35, ""Pt"": 0.35, ""Cu"": 0.25, ""Au"": 0.05}"
"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.35}"
"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.35}"
"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.3}"
"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.35}"
"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.3}"
"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.25}"
"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.35}"
"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.35}"
"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.3}"
"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.35}"
"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.3}"
"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.25}"
"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.35}"
"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.3}"
"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.25}"
"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.2}"
"{""Pd"": 0.15, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.35}"
"{""Pd"": 0.15, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.35}"
"{""Pd"": 0.15, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.3}"
"{""Pd"": 0.15, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.35}"
"{""Pd"": 0.15, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.3}"
"{""Pd"": 0.15, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.25}"
"{""Pd"": 0.15, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.3}"
"{""Pd"": 0.15, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.25}"
"{""Pd"": 0.2, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.35}"
"{""Pd"": 0.2, ""Al"": 0.15, ""Ag"": 0.3, ""Cu"": 0.35}"
"{""Pd"": 0.2, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.3}"
"{""Pd"": 0.2, ""Al"": 0.2, ""Ag"": 0.25, ""Cu"": 0.35}"
"{""Pd"": 0.2, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.3}"
"{""Pd"": 0.2, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.25}"
"{""Pd"": 0.25, ""Al"": 0.05, ""Ag"": 0.35, ""Cu"": 0.35}"
"{""Pd"": 0.25, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.35}"
"{""Pd"": 0.25, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.3}"
"{""Pd"": 0.25, ""Al"": 0.15, ""Ag"": 0.25, ""Cu"": 0.35}"
"{""Pd"": 0.25, ""Al"": 0.15, ""Ag"": 0.3, ""Cu"": 0.3}"
"{""Pd"": 0.25, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.25}"
"{""Pd"": 0.3, ""Al"": 0.05, ""Ag"": 0.3, ""Cu"": 0.35}"
"{""Pd"": 0.3, ""Al"": 0.05, ""Ag"": 0.35, ""Cu"": 0.3}"
"{""Pd"": 0.3, ""Al"": 0.1, ""Ag"": 0.25, ""Cu"": 0.35}"
"{""Pd"": 0.3, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.3}"
"{""Pd"": 0.3, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.25}"
"{""Pd"": 0.35, ""Al"": 0.05, ""Ag"": 0.25, ""Cu"": 0.35}"
"{""Pd"": 0.35, ""Al"": 0.05, ""Ag"": 0.3, ""Cu"": 0.3}"
"{""Pd"": 0.35, ""Al"": 0.05, ""Ag"": 0.35, ""Cu"": 0.25}"
"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.2}"
"{""Pd"": 0.25, ""Al"": 0.05, ""Cu"": 0.35, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Al"": 0.05, ""Cu"": 0.3, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Al"": 0.05, ""Cu"": 0.25, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Al"": 0.05, ""Cu"": 0.3, ""Au"": 0.3}"
"{""Pd"": 0.05, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.35}"
"{""Pd"": 0.05, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.35}"
"{""Pd"": 0.05, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.3}"
"{""Pd"": 0.05, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.35}"
"{""Pd"": 0.05, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.3}"
"{""Pd"": 0.05, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.25}"
"{""Pd"": 0.1, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.35}"
"{""Pd"": 0.1, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.35}"
"{""Pd"": 0.1, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.3}"
"{""Pd"": 0.1, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.35}"
"{""Pd"": 0.1, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.3}"
"{""Pd"": 0.1, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.25}"
"{""Pd"": 0.1, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.35}"
"{""Pd"": 0.1, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.3}"
"{""Pd"": 0.1, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.25}"
"{""Pd"": 0.1, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.2}"
"{""Pd"": 0.15, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.35}"
"{""Pd"": 0.15, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.35}"
"{""Pd"": 0.15, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.3}"
"{""Pd"": 0.15, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.35}"
"{""Pd"": 0.15, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.3}"
"{""Pd"": 0.15, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.25}"
"{""Pd"": 0.15, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.35}"
"{""Pd"": 0.15, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.3}"
"{""Pd"": 0.15, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.25}"
"{""Pd"": 0.15, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.2}"
"{""Pd"": 0.15, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.35}"
"{""Pd"": 0.15, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.3}"
"{""Pd"": 0.15, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.25}"
"{""Pd"": 0.15, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.2}"
"{""Pd"": 0.15, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.15}"
"{""Pd"": 0.2, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.35}"
"{""Pd"": 0.2, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.35}"
"{""Pd"": 0.2, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.3}"
"{""Pd"": 0.2, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.35}"
"{""Pd"": 0.2, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.3}"
"{""Pd"": 0.2, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.25}"
"{""Pd"": 0.2, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.35}"
"{""Pd"": 0.2, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.3}"
"{""Pd"": 0.2, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.25}"
"{""Pd"": 0.2, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.2}"
"{""Pd"": 0.2, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.35}"
"{""Pd"": 0.2, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.3}"
"{""Pd"": 0.2, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.25}"
"{""Pd"": 0.2, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.2}"
"{""Pd"": 0.2, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.15}"
"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.35}"
"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.3}"
"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.25}"
"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.2}"
"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.15}"
"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.1}"
"{""Pd"": 0.25, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.35}"
"{""Pd"": 0.25, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.35}"
"{""Pd"": 0.25, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.3}"
"{""Pd"": 0.25, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.35}"
"{""Pd"": 0.25, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.3}"
"{""Pd"": 0.25, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.25}"
"{""Pd"": 0.25, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.35}"
"{""Pd"": 0.25, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.3}"
"{""Pd"": 0.25, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.25}"
"{""Pd"": 0.25, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.2}"
"{""Pd"": 0.25, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.35}"
"{""Pd"": 0.25, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.3}"
"{""Pd"": 0.25, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.25}"
"{""Pd"": 0.25, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.2}"
"{""Pd"": 0.25, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.15}"
"{""Pd"": 0.25, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.35}"
"{""Pd"": 0.25, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.3}"
"{""Pd"": 0.25, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.25}"
"{""Pd"": 0.25, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.2}"
"{""Pd"": 0.25, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.15}"
"{""Pd"": 0.25, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.1}"
"{""Pd"": 0.25, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.35}"
"{""Pd"": 0.25, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.3}"
"{""Pd"": 0.25, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.25}"
"{""Pd"": 0.25, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.2}"
"{""Pd"": 0.25, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.15}"
"{""Pd"": 0.25, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.1}"
"{""Pd"": 0.25, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.05}"
"{""Pd"": 0.3, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.2}"
"{""Pd"": 0.3, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.2}"
"{""Pd"": 0.3, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.15}"
"{""Pd"": 0.3, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.2}"
"{""Pd"": 0.3, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.15}"
"{""Pd"": 0.3, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.1}"
"{""Pd"": 0.3, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.35}"
"{""Pd"": 0.3, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.2}"
"{""Pd"": 0.3, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.15}"
"{""Pd"": 0.3, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.1}"
"{""Pd"": 0.3, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.05}"
"{""Pd"": 0.3, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.3}"
"{""Pd"": 0.3, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.25}"
"{""Pd"": 0.3, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.2}"
"{""Pd"": 0.3, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.15}"
"{""Pd"": 0.3, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.1}"
"{""Pd"": 0.3, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.05}"
"{""Pd"": 0.35, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.15}"
"{""Pd"": 0.35, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.15}"
"{""Pd"": 0.35, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.1}"
"{""Pd"": 0.35, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.35}"
"{""Pd"": 0.35, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.15}"
"{""Pd"": 0.35, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.1}"
"{""Pd"": 0.35, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.05}"
"{""Pd"": 0.35, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.3}"
"{""Pd"": 0.35, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.15}"
"{""Pd"": 0.35, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.1}"
"{""Pd"": 0.35, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.05}"
"{""Pd"": 0.35, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.25}"
"{""Pd"": 0.35, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.2}"
"{""Pd"": 0.35, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.15}"
"{""Pd"": 0.35, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.1}"
"{""Pd"": 0.35, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.05}"
"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.35}"
"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.35}"
"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.3}"
"{""Pt"": 0.05, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.35}"
"{""Pt"": 0.05, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.3}"
"{""Pt"": 0.05, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.25}"
"{""Pt"": 0.1, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.35}"
"{""Pt"": 0.1, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.35}"
"{""Pt"": 0.1, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.3}"
"{""Pt"": 0.1, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.35}"
"{""Pt"": 0.1, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.3}"
"{""Pt"": 0.1, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.25}"
"{""Pt"": 0.1, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.35}"
"{""Pt"": 0.1, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.3}"
"{""Pt"": 0.1, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.25}"
"{""Pt"": 0.1, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.2}"
