,data_dict,delta_Hmix,delta_Smix,delta_R,VECmix,Tmix,Omiga,is_stable,phase
7655,"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.15, ""Au"": 0.25}",-4.11,11.253,3.652,10.4,1699.035,4.652,True,FCC
7656,"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.2, ""Au"": 0.2}",-6.0,11.358,3.867,10.4,1700.036,3.218,True,FCC
7657,"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.25, ""Au"": 0.15}",-7.71,11.253,3.985,10.4,1701.037,2.483,True,FCC
7658,"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.3, ""Au"": 0.1}",-9.24,10.923,4.013,10.4,1702.038,2.012,True,FCC
7659,"{""Pd"": 0.3, ""Pt"": 0.3, ""Cu"": 0.35, ""Au"": 0.05}",-10.59,10.306,3.948,10.4,1703.039,1.657,True,FCC
7660,"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.05, ""Au"": 0.3}",0.3,10.306,2.767,10.35,1732.404,59.514,True,FCC
7661,"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.1, ""Au"": 0.25}",-2.02,10.854,3.216,10.35,1733.405,9.314,True,FCC
7662,"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.15, ""Au"": 0.2}",-4.16,11.1,3.518,10.35,1734.406,4.628,True,FCC
7663,"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.2, ""Au"": 0.15}",-6.12,11.1,3.707,10.35,1735.407,3.148,True,FCC
7664,"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.25, ""Au"": 0.1}",-7.9,10.854,3.797,10.35,1736.408,2.386,True,FCC
7665,"{""Pd"": 0.3, ""Pt"": 0.35, ""Cu"": 0.3, ""Au"": 0.05}",-9.5,10.306,3.791,10.35,1737.409,1.885,True,FCC
7666,"{""Pd"": 0.35, ""Pt"": 0.05, ""Cu"": 0.25, ""Au"": 0.35}",-8.23,10.236,4.56,10.6,1548.553,1.926,True,FCC
7667,"{""Pd"": 0.35, ""Pt"": 0.05, ""Cu"": 0.3, ""Au"": 0.3}",-9.46,10.306,4.689,10.6,1549.554,1.688,True,FCC
7668,"{""Pd"": 0.35, ""Pt"": 0.05, ""Cu"": 0.35, ""Au"": 0.25}",-10.51,10.236,4.741,10.6,1550.555,1.51,True,FCC
7669,"{""Pd"": 0.35, ""Pt"": 0.1, ""Cu"": 0.2, ""Au"": 0.35}",-6.56,10.7,4.249,10.55,1582.923,2.582,True,FCC
7670,"{""Pd"": 0.35, ""Pt"": 0.1, ""Cu"": 0.25, ""Au"": 0.3}",-8.04,10.854,4.436,10.55,1583.924,2.138,True,FCC
7671,"{""Pd"": 0.35, ""Pt"": 0.1, ""Cu"": 0.3, ""Au"": 0.25}",-9.34,10.854,4.541,10.55,1584.925,1.842,True,FCC
7672,"{""Pd"": 0.35, ""Pt"": 0.1, ""Cu"": 0.35, ""Au"": 0.2}",-10.46,10.7,4.566,10.55,1585.926,1.622,True,FCC
7673,"{""Pd"": 0.35, ""Pt"": 0.15, ""Cu"": 0.15, ""Au"": 0.35}",-4.65,10.842,3.879,10.5,1617.293,3.771,True,FCC
7674,"{""Pd"": 0.35, ""Pt"": 0.15, ""Cu"": 0.2, ""Au"": 0.3}",-6.38,11.1,4.135,10.5,1618.294,2.816,True,FCC
7675,"{""Pd"": 0.35, ""Pt"": 0.15, ""Cu"": 0.25, ""Au"": 0.25}",-7.93,11.184,4.298,10.5,1619.295,2.284,True,FCC
7676,"{""Pd"": 0.35, ""Pt"": 0.15, ""Cu"": 0.3, ""Au"": 0.2}",-9.3,11.1,4.377,10.5,1620.296,1.934,True,FCC
7677,"{""Pd"": 0.35, ""Pt"": 0.15, ""Cu"": 0.35, ""Au"": 0.15}",-10.49,10.842,4.373,10.5,1621.297,1.676,True,FCC
7678,"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.1, ""Au"": 0.35}",-2.5,10.7,3.432,10.45,1651.663,7.069,True,FCC
7679,"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.15, ""Au"": 0.3}",-4.48,11.1,3.774,10.45,1652.664,4.095,True,FCC
7680,"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.2, ""Au"": 0.25}",-6.28,11.289,4.006,10.45,1653.665,2.973,True,FCC
7681,"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.25, ""Au"": 0.2}",-7.9,11.289,4.144,10.45,1654.666,2.364,True,FCC
7682,"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.3, ""Au"": 0.15}",-9.34,11.1,4.195,10.45,1655.667,1.968,True,FCC
7683,"{""Pd"": 0.35, ""Pt"": 0.2, ""Cu"": 0.35, ""Au"": 0.1}",-10.6,10.7,4.159,10.45,1656.668,1.672,True,FCC
7684,"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.05, ""Au"": 0.35}",-0.11,10.236,2.874,10.4,1686.033,156.893,True,FCC
7685,"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.1, ""Au"": 0.3}",-2.34,10.854,3.335,10.4,1687.034,7.825,True,FCC
7686,"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.15, ""Au"": 0.25}",-4.39,11.184,3.653,10.4,1688.035,4.3,True,FCC
7687,"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.2, ""Au"": 0.2}",-6.26,11.289,3.861,10.4,1689.036,3.046,True,FCC
7688,"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.25, ""Au"": 0.15}",-7.95,11.184,3.973,10.4,1690.037,2.378,True,FCC
7689,"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.3, ""Au"": 0.1}",-9.46,10.854,3.994,10.4,1691.038,1.94,True,FCC
7690,"{""Pd"": 0.35, ""Pt"": 0.25, ""Cu"": 0.35, ""Au"": 0.05}",-10.79,10.236,3.921,10.4,1692.039,1.605,True,FCC
7691,"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.05, ""Au"": 0.3}",0.04,10.306,2.783,10.35,1721.404,443.52,True,FCC
7692,"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.1, ""Au"": 0.25}",-2.26,10.854,3.222,10.35,1722.405,8.272,True,FCC
7693,"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.15, ""Au"": 0.2}",-4.38,11.1,3.517,10.35,1723.406,4.368,True,FCC
7694,"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.2, ""Au"": 0.15}",-6.32,11.1,3.699,10.35,1724.407,3.029,True,FCC
7695,"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.25, ""Au"": 0.1}",-8.08,10.854,3.782,10.35,1725.408,2.318,True,FCC
7696,"{""Pd"": 0.35, ""Pt"": 0.3, ""Cu"": 0.3, ""Au"": 0.05}",-9.66,10.306,3.769,10.35,1726.409,1.842,True,FCC
7697,"{""Pd"": 0.35, ""Pt"": 0.35, ""Cu"": 0.05, ""Au"": 0.25}",0.11,10.236,2.674,10.3,1756.775,163.476,True,FCC
7698,"{""Pd"": 0.35, ""Pt"": 0.35, ""Cu"": 0.1, ""Au"": 0.2}",-2.26,10.7,3.091,10.3,1757.776,8.322,True,FCC
7699,"{""Pd"": 0.35, ""Pt"": 0.35, ""Cu"": 0.15, ""Au"": 0.15}",-4.45,10.842,3.361,10.3,1758.777,4.285,True,FCC
7700,"{""Pd"": 0.35, ""Pt"": 0.35, ""Cu"": 0.2, ""Au"": 0.1}",-6.46,10.7,3.516,10.3,1759.778,2.915,True,FCC
7701,"{""Pd"": 0.35, ""Pt"": 0.35, ""Cu"": 0.25, ""Au"": 0.05}",-8.29,10.236,3.568,10.3,1760.779,2.174,True,FCC
7702,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.35}",-4.54,10.236,5.518,8.95,1231.623,2.777,True,FCC
7703,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.35}",-5.18,10.306,5.484,8.55,1216.585,2.42,True,FCC
7704,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.3}",-5.29,10.306,5.275,8.55,1210.405,2.358,True,FCC
7705,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.35}",-5.74,10.236,5.449,8.15,1201.548,2.143,True,FCC
7706,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.3}",-5.86,10.306,5.244,8.15,1195.367,2.102,True,FCC
7707,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.25}",-6.02,10.236,4.964,8.15,1189.188,2.022,True,FCC
7708,"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.35}",-7.04,10.7,5.461,9.3,1276.21,1.94,True,FCC
7709,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.35}",-8.11,10.854,5.424,8.9,1261.173,1.688,True,FCC
7710,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.3}",-8.12,10.854,5.236,8.9,1254.992,1.678,True,FCC
7711,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.35}",-9.1,10.854,5.387,8.5,1246.135,1.486,True,FCC
7712,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.3}",-9.12,10.923,5.204,8.5,1239.955,1.485,True,FCC
7713,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.25}",-9.18,10.854,4.945,8.5,1233.775,1.459,True,FCC
7714,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.35}",-10.01,10.7,5.349,8.1,1231.098,1.316,True,FCC
7715,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.3}",-10.04,10.854,5.17,8.1,1224.918,1.324,True,FCC
7716,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.25}",-10.11,10.854,4.916,8.1,1218.738,1.308,True,FCC
7717,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.2}",-10.22,10.7,4.577,8.1,1212.558,1.27,True,FCC
7718,"{""Pd"": 0.15, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.35}",-8.62,10.842,5.395,9.65,1320.798,1.661,True,FCC
7719,"{""Pd"": 0.15, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.35}",-10.12,11.1,5.356,9.25,1305.76,1.432,True,FCC
7720,"{""Pd"": 0.15, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.3}",-10.03,11.1,5.189,9.25,1299.58,1.438,True,FCC
7721,"{""Pd"": 0.15, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.35}",-11.54,11.184,5.316,8.85,1290.722,1.251,True,FCC
7722,"{""Pd"": 0.15, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.3}",-11.46,11.253,5.154,8.85,1284.542,1.261,True,FCC
7723,"{""Pd"": 0.15, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.25}",-11.42,11.184,4.918,8.85,1278.362,1.252,True,FCC
7725,"{""Pd"": 0.15, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.3}",-12.81,11.253,5.118,8.45,1269.505,1.115,True,FCC
7726,"{""Pd"": 0.15, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.25}",-12.78,11.253,4.886,8.45,1263.325,1.112,True,FCC
7733,"{""Pd"": 0.2, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.35}",-9.28,10.7,5.319,10.0,1365.385,1.574,True,FCC
7734,"{""Pd"": 0.2, ""Al"": 0.15, ""Ag"": 0.3, ""Cu"": 0.35}",-11.21,11.1,5.277,9.6,1350.348,1.337,True,FCC
7735,"{""Pd"": 0.2, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.3}",-11.02,11.1,5.133,9.6,1344.168,1.354,True,FCC
7736,"{""Pd"": 0.2, ""Al"": 0.2, ""Ag"": 0.25, ""Cu"": 0.35}",-13.06,11.289,5.235,9.2,1335.31,1.154,True,FCC
7737,"{""Pd"": 0.2, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.3}",-12.88,11.358,5.095,9.2,1329.13,1.172,True,FCC
7738,"{""Pd"": 0.2, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.25}",-12.74,11.289,4.881,9.2,1322.95,1.172,True,FCC
7754,"{""Pd"": 0.25, ""Al"": 0.05, ""Ag"": 0.35, ""Cu"": 0.35}",-9.02,10.236,5.233,10.35,1409.973,1.6,True,FCC
7755,"{""Pd"": 0.25, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.35}",-11.38,10.854,5.188,9.95,1394.935,1.33,True,FCC
7756,"{""Pd"": 0.25, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.3}",-11.09,10.854,5.067,9.95,1388.755,1.359,True,FCC
7757,"{""Pd"": 0.25, ""Al"": 0.15, ""Ag"": 0.25, ""Cu"": 0.35}",-13.66,11.184,5.143,9.55,1379.897,1.13,True,FCC
7758,"{""Pd"": 0.25, ""Al"": 0.15, ""Ag"": 0.3, ""Cu"": 0.3}",-13.38,11.253,5.026,9.55,1373.718,1.155,True,FCC
7759,"{""Pd"": 0.25, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.25}",-13.14,11.184,4.835,9.55,1367.538,1.164,True,FCC
7782,"{""Pd"": 0.3, ""Al"": 0.05, ""Ag"": 0.3, ""Cu"": 0.35}",-10.63,10.306,5.088,10.3,1439.523,1.396,True,FCC
7783,"{""Pd"": 0.3, ""Al"": 0.05, ""Ag"": 0.35, ""Cu"": 0.3}",-10.24,10.306,4.991,10.3,1433.342,1.443,True,FCC
7784,"{""Pd"": 0.3, ""Al"": 0.1, ""Ag"": 0.25, ""Cu"": 0.35}",-13.34,10.854,5.04,9.9,1424.485,1.159,True,FCC
7785,"{""Pd"": 0.3, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.3}",-12.96,10.923,4.948,9.9,1418.305,1.195,True,FCC
7786,"{""Pd"": 0.3, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.25}",-12.62,10.854,4.78,9.9,1412.125,1.215,True,FCC
7815,"{""Pd"": 0.35, ""Al"": 0.05, ""Ag"": 0.25, ""Cu"": 0.35}",-12.1,10.236,4.925,10.25,1469.073,1.243,True,FCC
7816,"{""Pd"": 0.35, ""Al"": 0.05, ""Ag"": 0.3, ""Cu"": 0.3}",-11.62,10.306,4.858,10.25,1462.892,1.297,True,FCC
7817,"{""Pd"": 0.35, ""Al"": 0.05, ""Ag"": 0.35, ""Cu"": 0.25}",-11.18,10.236,4.714,10.25,1456.712,1.334,True,FCC
7821,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.2}",-13.87,10.7,4.451,9.85,1435.495,1.107,True,FCC
7903,"{""Pd"": 0.25, ""Al"": 0.05, ""Cu"": 0.35, ""Au"": 0.35}",-13.22,10.236,5.155,10.35,1446.226,1.12,True,FCC
7931,"{""Pd"": 0.3, ""Al"": 0.05, ""Cu"": 0.3, ""Au"": 0.35}",-13.18,10.306,4.915,10.3,1469.596,1.149,True,FCC
7964,"{""Pd"": 0.35, ""Al"": 0.05, ""Cu"": 0.25, ""Au"": 0.35}",-12.86,10.236,4.639,10.25,1492.966,1.188,True,FCC
7965,"{""Pd"": 0.35, ""Al"": 0.05, ""Cu"": 0.3, ""Au"": 0.3}",-13.72,10.306,4.787,10.25,1493.966,1.122,True,FCC
8000,"{""Pd"": 0.05, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.35}",-7.14,10.236,5.624,10.95,1343.063,1.925,True,FCC
8001,"{""Pd"": 0.05, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.35}",-6.84,10.306,5.396,10.95,1336.883,2.014,True,FCC
8002,"{""Pd"": 0.05, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.3}",-6.5,10.306,5.632,10.95,1337.884,2.121,True,FCC
8003,"{""Pd"": 0.05, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.35}",-6.58,10.236,5.094,10.95,1330.703,2.07,True,FCC
8004,"{""Pd"": 0.05, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.3}",-6.25,10.306,5.403,10.95,1331.704,2.196,True,FCC
8005,"{""Pd"": 0.05, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.25}",-5.74,10.236,5.64,10.95,1332.705,2.377,True,FCC
8006,"{""Pd"": 0.1, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.35}",-8.05,10.7,5.54,10.9,1372.613,1.824,True,FCC
8007,"{""Pd"": 0.1, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.35}",-7.66,10.854,5.337,10.9,1366.433,1.936,True,FCC
8008,"{""Pd"": 0.1, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.3}",-7.54,10.854,5.549,10.9,1367.434,1.968,True,FCC
8009,"{""Pd"": 0.1, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.35}",-7.31,10.854,5.061,10.9,1360.253,2.02,True,FCC
8010,"{""Pd"": 0.1, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.3}",-7.2,10.923,5.345,10.9,1361.254,2.065,True,FCC
8011,"{""Pd"": 0.1, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.25}",-6.91,10.854,5.557,10.9,1362.255,2.14,True,FCC
8012,"{""Pd"": 0.1, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.35}",-7.0,10.7,4.701,10.9,1354.073,2.07,True,FCC
8013,"{""Pd"": 0.1, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.3}",-6.9,10.854,5.068,10.9,1355.074,2.132,True,FCC
8014,"{""Pd"": 0.1, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.25}",-6.62,10.854,5.352,10.9,1356.075,2.223,True,FCC
8015,"{""Pd"": 0.1, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.2}",-6.16,10.7,5.566,10.9,1357.076,2.357,True,FCC
8016,"{""Pd"": 0.15, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.35}",-8.82,10.842,5.442,10.85,1402.163,1.724,True,FCC
8017,"{""Pd"": 0.15, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.35}",-8.34,11.1,5.265,10.85,1395.983,1.858,True,FCC
8018,"{""Pd"": 0.15, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.3}",-8.44,11.1,5.451,10.85,1396.984,1.837,True,FCC
8019,"{""Pd"": 0.15, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.35}",-7.9,11.184,5.014,10.85,1389.803,1.968,True,FCC
8020,"{""Pd"": 0.15, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.3}",-8.01,11.253,5.273,10.85,1390.804,1.954,True,FCC
8021,"{""Pd"": 0.15, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.25}",-7.94,11.184,5.461,10.85,1391.805,1.96,True,FCC
8022,"{""Pd"": 0.15, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.35}",-7.5,11.1,4.681,10.85,1383.623,2.048,True,FCC
8023,"{""Pd"": 0.15, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.3}",-7.62,11.253,5.022,10.85,1384.624,2.045,True,FCC
8024,"{""Pd"": 0.15, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.25}",-7.56,11.253,5.281,10.85,1385.625,2.062,True,FCC
8025,"{""Pd"": 0.15, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.2}",-7.32,11.1,5.47,10.85,1386.626,2.103,True,FCC
8026,"{""Pd"": 0.15, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.35}",-7.14,10.842,4.249,10.85,1377.443,2.092,True,FCC
8027,"{""Pd"": 0.15, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.3}",-7.27,11.1,4.688,10.85,1378.444,2.105,True,FCC
8028,"{""Pd"": 0.15, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.25}",-7.22,11.184,5.029,10.85,1379.445,2.137,True,FCC
8029,"{""Pd"": 0.15, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.2}",-6.99,11.1,5.29,10.85,1380.446,2.192,True,FCC
8030,"{""Pd"": 0.15, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.15}",-6.58,10.842,5.479,10.85,1381.447,2.276,True,FCC
8031,"{""Pd"": 0.2, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.35}",-9.45,10.7,5.329,10.8,1431.713,1.621,True,FCC
8032,"{""Pd"": 0.2, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.35}",-8.88,11.1,5.178,10.8,1425.533,1.782,True,FCC
8033,"{""Pd"": 0.2, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.3}",-9.2,11.1,5.339,10.8,1426.534,1.721,True,FCC
8034,"{""Pd"": 0.2, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.35}",-8.35,11.289,4.954,10.8,1419.353,1.919,True,FCC
8035,"{""Pd"": 0.2, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.3}",-8.68,11.358,5.187,10.8,1420.354,1.859,True,FCC
8036,"{""Pd"": 0.2, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.25}",-8.83,11.289,5.349,10.8,1421.355,1.817,True,FCC
8037,"{""Pd"": 0.2, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.35}",-7.86,11.289,4.648,10.8,1413.173,2.03,True,FCC
8038,"{""Pd"": 0.2, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.3}",-8.2,11.442,4.962,10.8,1414.174,1.973,True,FCC
8039,"{""Pd"": 0.2, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.25}",-8.36,11.442,5.196,10.8,1415.175,1.937,True,FCC
8040,"{""Pd"": 0.2, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.2}",-8.34,11.289,5.36,10.8,1416.176,1.917,True,FCC
8041,"{""Pd"": 0.2, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.35}",-7.41,11.1,4.246,10.8,1406.993,2.108,True,FCC
8042,"{""Pd"": 0.2, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.3}",-7.76,11.358,4.655,10.8,1407.994,2.061,True,FCC
8043,"{""Pd"": 0.2, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.25}",-7.93,11.442,4.97,10.8,1408.995,2.033,True,FCC
8044,"{""Pd"": 0.2, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.2}",-7.92,11.358,5.205,10.8,1409.996,2.022,True,FCC
8045,"{""Pd"": 0.2, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.15}",-7.73,11.1,5.37,10.8,1410.997,2.026,True,FCC
8046,"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.35}",-7.0,10.7,3.72,10.8,1400.813,2.141,True,FCC
8047,"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.3}",-7.36,11.1,4.253,10.8,1401.814,2.114,True,FCC
8048,"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.25}",-7.54,11.289,4.662,10.8,1402.815,2.1,True,FCC
8049,"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.2}",-7.54,11.289,4.978,10.8,1403.816,2.102,True,FCC
8050,"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.15}",-7.36,11.1,5.214,10.8,1404.817,2.119,True,FCC
8051,"{""Pd"": 0.2, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.1}",-7.0,10.7,5.38,10.8,1405.818,2.149,True,FCC
8052,"{""Pd"": 0.25, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.35}",-9.94,10.236,5.2,10.75,1461.263,1.505,True,FCC
8053,"{""Pd"": 0.25, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.35}",-9.28,10.854,5.077,10.75,1455.083,1.702,True,FCC
8054,"{""Pd"": 0.25, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.3}",-9.82,10.854,5.211,10.75,1456.084,1.609,True,FCC
8055,"{""Pd"": 0.25, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.35}",-8.66,11.184,4.879,10.75,1448.903,1.871,True,FCC
8056,"{""Pd"": 0.25, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.3}",-9.21,11.253,5.086,10.75,1449.904,1.772,True,FCC
8057,"{""Pd"": 0.25, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.25}",-9.58,11.184,5.222,10.75,1450.905,1.694,True,FCC
8058,"{""Pd"": 0.25, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.35}",-8.08,11.289,4.6,10.75,1442.723,2.016,True,FCC
8059,"{""Pd"": 0.25, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.3}",-8.64,11.442,4.888,10.75,1443.724,1.912,True,FCC
8060,"{""Pd"": 0.25, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.25}",-9.02,11.442,5.096,10.75,1444.725,1.833,True,FCC
8061,"{""Pd"": 0.25, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.2}",-9.22,11.289,5.233,10.75,1445.726,1.77,True,FCC
8062,"{""Pd"": 0.25, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.35}",-7.54,11.184,4.228,10.75,1436.543,2.131,True,FCC
8063,"{""Pd"": 0.25, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.3}",-8.11,11.442,4.608,10.75,1437.544,2.028,True,FCC
8064,"{""Pd"": 0.25, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.25}",-8.5,11.526,4.897,10.75,1438.545,1.951,True,FCC
8065,"{""Pd"": 0.25, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.2}",-8.71,11.442,5.106,10.75,1439.546,1.891,True,FCC
8066,"{""Pd"": 0.25, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.15}",-8.74,11.184,5.244,10.75,1440.547,1.843,True,FCC
8067,"{""Pd"": 0.25, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.35}",-7.04,10.854,3.736,10.75,1430.363,2.205,True,FCC
8068,"{""Pd"": 0.25, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.3}",-7.62,11.253,4.235,10.75,1431.364,2.114,True,FCC
8069,"{""Pd"": 0.25, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.25}",-8.02,11.442,4.616,10.75,1432.365,2.044,True,FCC
