,data_dict,delta_Hmix,delta_Smix,delta_R,VECmix,Tmix,Omiga,is_stable,phase
6365,"{""Pt"": 0.15, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.2}",-16.86,13.087,4.07,8.45,1304.681,1.013,False,
6366,"{""Pt"": 0.15, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.15}",-15.76,13.087,4.509,8.45,1305.682,1.084,False,
6369,"{""Pt"": 0.15, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.25}",-17.54,12.377,2.704,8.45,1297.5,0.916,False,
6370,"{""Pt"": 0.15, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.2}",-16.63,12.841,3.499,8.45,1298.501,1.003,False,
6371,"{""Pt"": 0.15, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.15}",-15.54,12.982,4.076,8.45,1299.502,1.086,False,
6374,"{""Pt"": 0.15, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.2}",-16.44,12.293,2.709,8.45,1292.321,0.966,False,
6375,"{""Pt"": 0.15, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.15}",-15.36,12.652,3.505,8.45,1293.322,1.065,False,
6378,"{""Pt"": 0.15, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.15}",-15.22,12.035,2.714,8.45,1287.142,1.018,False,
6381,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.1, ""Au"": 0.35}",-21.99,11.635,3.461,8.05,1299.0,0.687,False,
6382,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.15, ""Au"": 0.3}",-21.28,12.035,4.032,8.05,1300.002,0.735,False,
6383,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.25}",-20.39,12.224,4.467,8.05,1301.002,0.78,False,
6384,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.2}",-19.32,12.224,4.799,8.05,1302.004,0.824,False,
6385,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.15}",-18.07,12.035,5.048,8.05,1303.004,0.868,False,
6386,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.1}",-16.64,11.635,5.223,8.05,1304.006,0.912,False,
6387,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.05, ""Au"": 0.35}",-21.66,11.635,2.676,8.05,1292.82,0.694,False,
6388,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.1, ""Au"": 0.3}",-20.96,12.252,3.467,8.05,1293.822,0.756,False,
6389,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.15, ""Au"": 0.25}",-20.08,12.582,4.039,8.05,1294.822,0.811,False,
6390,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.2}",-19.02,12.687,4.474,8.05,1295.824,0.864,False,
6391,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.15}",-17.78,12.582,4.808,8.05,1296.824,0.918,False,
6392,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.1}",-16.36,12.252,5.057,8.05,1297.826,0.972,False,
6393,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.05}",-14.76,11.635,5.233,8.05,1298.826,1.024,False,
6394,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.05, ""Au"": 0.3}",-20.68,12.035,2.681,8.05,1287.642,0.749,False,
6395,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.25}",-19.81,12.582,3.473,8.05,1288.642,0.818,False,
6396,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.2}",-18.76,12.829,4.045,8.05,1289.644,0.882,False,
6397,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.15}",-17.53,12.829,4.481,8.05,1290.644,0.945,False,
6398,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.1}",-16.12,12.582,4.816,8.05,1291.646,1.008,False,
6399,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.05}",-14.53,12.035,5.066,8.05,1292.646,1.071,False,
6400,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.25}",-19.58,12.224,2.687,8.05,1282.462,0.801,False,
6401,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.2}",-18.54,12.687,3.479,8.05,1283.464,0.878,False,
6402,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.15}",-17.32,12.829,4.052,8.05,1284.464,0.951,False,
6403,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.1}",-15.92,12.687,4.489,8.05,1285.466,1.024,False,
6404,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.05}",-14.34,12.224,4.824,8.05,1286.466,1.097,False,
6405,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.2}",-18.36,12.224,2.692,8.05,1277.284,0.85,False,
6406,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.15}",-17.15,12.582,3.485,8.05,1278.284,0.938,False,
6407,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.1}",-15.76,12.582,4.059,8.05,1279.286,1.021,False,
6409,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.15}",-17.02,12.035,2.698,8.05,1272.105,0.9,False,
6410,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.1}",-15.64,12.252,3.49,8.05,1273.106,0.997,False,
6411,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.05}",-14.08,12.035,4.065,8.05,1274.106,1.089,False,
6412,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.1}",-15.56,11.635,2.703,8.05,1266.926,0.947,False,
6413,"{""Pt"": 0.15, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.05}",-14.01,11.635,3.496,8.05,1267.926,1.053,False,
6511,"{""Pt"": 0.2, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.35}",-17.22,12.329,4.484,9.2,1397.023,1.0,False,
6512,"{""Pt"": 0.2, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.3}",-17.12,12.482,4.805,9.2,1398.024,1.019,False,
6513,"{""Pt"": 0.2, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.25}",-16.84,12.482,5.044,9.2,1399.025,1.037,False,
6514,"{""Pt"": 0.2, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.2}",-16.38,12.329,5.208,9.2,1400.026,1.054,False,
6515,"{""Pt"": 0.2, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.15, ""Au"": 0.35}",-16.65,12.687,4.07,9.2,1390.843,1.06,False,
6516,"{""Pt"": 0.2, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.3}",-16.56,12.946,4.492,9.2,1391.844,1.088,False,
6520,"{""Pt"": 0.2, ""Al"": 0.2, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.35}",-16.12,12.687,3.523,9.2,1384.663,1.09,False,
6526,"{""Pt"": 0.2, ""Al"": 0.2, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.35}",-15.63,12.329,2.767,9.2,1378.483,1.087,False,
6548,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.15, ""Au"": 0.35}",-19.46,12.224,4.044,8.8,1375.806,0.864,False,
6549,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.3}",-19.24,12.482,4.462,8.8,1376.806,0.893,False,
6550,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.25}",-18.84,12.566,4.78,8.8,1377.808,0.919,False,
6551,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.2}",-18.26,12.482,5.016,8.8,1378.808,0.943,False,
6552,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.15}",-17.5,12.224,5.176,8.8,1379.809,0.964,False,
6553,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.1, ""Au"": 0.35}",-18.94,12.441,3.5,8.8,1369.625,0.9,False,
6554,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.15, ""Au"": 0.3}",-18.73,12.841,4.051,8.8,1370.626,0.94,False,
6555,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.25}",-18.34,13.03,4.47,8.8,1371.628,0.974,False,
6556,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.2}",-17.77,13.03,4.789,8.8,1372.628,1.006,False,
6557,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.15}",-17.02,12.841,5.025,8.8,1373.629,1.036,False,
6558,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.1}",-16.09,12.441,5.187,8.8,1374.63,1.063,False,
6559,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.05, ""Au"": 0.35}",-18.46,12.224,2.748,8.8,1363.446,0.903,False,
6560,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.3}",-18.26,12.841,3.507,8.8,1364.446,0.96,False,
6561,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.25}",-17.88,13.171,4.058,8.8,1365.448,1.006,False,
6562,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.2}",-17.32,13.276,4.478,8.8,1366.448,1.047,False,
6563,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.15}",-16.58,13.171,4.798,8.8,1367.45,1.086,False,
6566,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.3}",-17.83,12.482,2.754,8.8,1358.266,0.951,False,
6567,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.25}",-17.46,13.03,3.513,8.8,1359.268,1.014,False,
6568,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.2}",-16.91,13.276,4.065,8.8,1360.269,1.068,False,
6572,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.25}",-17.08,12.566,2.76,8.8,1353.088,0.995,False,
6573,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.2}",-16.54,13.03,3.519,8.8,1354.088,1.067,False,
6577,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.2}",-16.21,12.482,2.766,8.8,1347.908,1.038,False,
6581,"{""Pt"": 0.2, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.15}",-15.22,12.224,2.771,8.8,1342.73,1.078,False,
6584,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.1, ""Au"": 0.35}",-21.68,11.894,3.477,8.4,1354.588,0.743,False,
6585,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.15, ""Au"": 0.3}",-21.34,12.293,4.025,8.4,1355.589,0.781,False,
6586,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.25}",-20.82,12.482,4.44,8.4,1356.59,0.813,False,
6587,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.2}",-20.12,12.482,4.755,8.4,1357.591,0.842,False,
6588,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.15}",-19.24,12.293,4.987,8.4,1358.592,0.868,False,
6589,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.1}",-18.18,11.894,5.144,8.4,1359.593,0.889,False,
6590,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.05, ""Au"": 0.35}",-21.21,11.894,2.728,8.4,1348.408,0.756,False,
6591,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.1, ""Au"": 0.3}",-20.88,12.511,3.484,8.4,1349.409,0.809,False,
6592,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.15, ""Au"": 0.25}",-20.37,12.841,4.032,8.4,1350.41,0.851,False,
6593,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.2}",-19.68,12.946,4.448,8.4,1351.411,0.889,False,
6594,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.15}",-18.81,12.841,4.764,8.4,1352.412,0.923,False,
6595,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.1}",-17.76,12.511,4.997,8.4,1353.413,0.953,False,
6596,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.05}",-16.53,11.894,5.155,8.4,1354.414,0.975,False,
6597,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.05, ""Au"": 0.3}",-20.46,12.293,2.734,8.4,1343.229,0.807,False,
6598,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.25}",-19.96,12.841,3.49,8.4,1344.23,0.865,False,
6599,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.2}",-19.28,13.087,4.039,8.4,1345.231,0.913,False,
6600,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.15}",-18.42,13.087,4.456,8.4,1346.232,0.956,False,
6601,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.1}",-17.38,12.841,4.773,8.4,1347.233,0.995,False,
6602,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.05}",-16.16,12.293,5.006,8.4,1348.234,1.026,False,
6603,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.25}",-19.59,12.482,2.74,8.4,1338.05,0.853,False,
6604,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.2}",-18.92,12.946,3.497,8.4,1339.051,0.916,False,
6605,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.15}",-18.07,13.087,4.046,8.4,1340.052,0.971,False,
6606,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.1}",-17.04,12.946,4.464,8.4,1341.053,1.019,False,
6607,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.05}",-15.83,12.482,4.781,8.4,1342.054,1.058,False,
6608,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.2}",-18.6,12.482,2.746,8.4,1332.871,0.894,False,
6609,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.15}",-17.76,12.841,3.503,8.4,1333.872,0.964,False,
6610,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.1}",-16.74,12.841,4.053,8.4,1334.873,1.024,False,
6611,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.05}",-15.54,12.482,4.471,8.4,1335.874,1.073,False,
6612,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.15}",-17.49,12.293,2.752,8.4,1327.692,0.933,False,
6613,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.1}",-16.48,12.511,3.509,8.4,1328.693,1.009,False,
6614,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.05}",-15.29,12.293,4.06,8.4,1329.694,1.069,False,
6615,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.1}",-16.26,11.894,2.758,8.4,1322.513,0.967,False,
6616,"{""Pt"": 0.2, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.05}",-15.08,11.894,3.516,8.4,1323.514,1.044,False,
6617,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.05, ""Au"": 0.35}",-23.88,11.277,2.707,8.0,1333.37,0.63,False,
6618,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.1, ""Au"": 0.3}",-23.42,11.894,3.46,8.0,1334.372,0.678,False,
6619,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.15, ""Au"": 0.25}",-22.78,12.224,4.005,8.0,1335.372,0.717,False,
6620,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.2}",-21.96,12.329,4.417,8.0,1336.374,0.75,False,
6621,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.15}",-20.96,12.224,4.729,8.0,1337.375,0.78,False,
6622,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.1}",-19.78,11.894,4.958,8.0,1338.375,0.805,False,
6623,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.05}",-18.42,11.277,5.112,8.0,1339.376,0.82,False,
6624,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.05, ""Au"": 0.3}",-23.01,11.894,2.714,8.0,1328.192,0.687,False,
6625,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.1, ""Au"": 0.25}",-22.38,12.441,3.467,8.0,1329.192,0.739,False,
6626,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.15, ""Au"": 0.2}",-21.57,12.687,4.012,8.0,1330.194,0.782,False,
6627,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.15}",-20.58,12.687,4.425,8.0,1331.194,0.821,False,
6628,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.1}",-19.41,12.441,4.738,8.0,1332.196,0.854,False,
6629,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.05}",-18.06,11.894,4.968,8.0,1333.196,0.878,False,
6630,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.05, ""Au"": 0.25}",-22.02,12.224,2.72,8.0,1323.012,0.734,False,
6631,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.2}",-21.22,12.687,3.473,8.0,1324.014,0.792,False,
6632,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.15}",-20.24,12.829,4.02,8.0,1325.014,0.84,False,
6633,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.1}",-19.08,12.687,4.433,8.0,1326.015,0.882,False,
6634,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.05}",-17.74,12.224,4.747,8.0,1327.016,0.914,False,
6635,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.2}",-20.91,12.329,2.726,8.0,1317.834,0.777,False,
6636,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.15}",-19.94,12.687,3.48,8.0,1318.834,0.839,False,
6637,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.1}",-18.79,12.687,4.027,8.0,1319.836,0.891,False,
6638,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.05}",-17.46,12.329,4.441,8.0,1320.836,0.933,False,
6639,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.15}",-19.68,12.224,2.732,8.0,1312.654,0.815,False,
6640,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.1}",-18.54,12.441,3.486,8.0,1313.656,0.882,False,
6641,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.05}",-17.22,12.224,4.034,8.0,1314.656,0.933,False,
6642,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.1}",-18.33,11.894,2.738,8.0,1307.475,0.848,False,
6643,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.05}",-17.02,11.894,3.493,8.0,1308.476,0.914,False,
6644,"{""Pt"": 0.2, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.05}",-16.86,11.277,2.744,8.0,1302.296,0.871,False,
6751,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.15, ""Au"": 0.35}",-17.94,12.224,4.032,9.15,1431.393,0.975,False,
6752,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.3}",-18.09,12.482,4.431,9.15,1432.394,0.988,False,
6753,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.25}",-18.06,12.566,4.732,9.15,1433.395,0.997,False,
6754,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.2}",-17.85,12.482,4.95,9.15,1434.396,1.003,False,
6755,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.15}",-17.46,12.224,5.093,9.15,1435.397,1.005,False,
6756,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.1, ""Au"": 0.35}",-17.28,12.441,3.512,9.15,1425.213,1.026,False,
6757,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.15, ""Au"": 0.3}",-17.44,12.841,4.04,9.15,1426.214,1.05,False,
6758,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.25}",-17.42,13.03,4.439,9.15,1427.215,1.068,False,
6759,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.2}",-17.22,13.03,4.741,9.15,1428.216,1.081,False,
6760,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.15}",-16.84,12.841,4.96,9.15,1429.217,1.09,False,
6761,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.1}",-16.28,12.441,5.104,9.15,1430.218,1.093,False,
6762,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.15, ""Cu"": 0.05, ""Au"": 0.35}",-16.66,12.224,2.793,9.15,1419.033,1.041,False,
6763,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.3}",-16.83,12.841,3.519,9.15,1420.034,1.083,False,
6769,"{""Pt"": 0.25, ""Al"": 0.2, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.3}",-16.26,12.482,2.8,9.15,1413.854,1.085,False,
6787,"{""Pt"": 0.25, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.1, ""Au"": 0.35}",-20.49,11.977,3.487,8.75,1410.176,0.824,False,
6788,"{""Pt"": 0.25, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.15, ""Au"": 0.3}",-20.52,12.377,4.011,8.75,1411.176,0.851,False,
6789,"{""Pt"": 0.25, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.25}",-20.37,12.566,4.407,8.75,1412.178,0.871,False,
6790,"{""Pt"": 0.25, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.2}",-20.04,12.566,4.705,8.75,1413.178,0.886,False,
6791,"{""Pt"": 0.25, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.15}",-19.53,12.377,4.919,8.75,1414.18,0.896,False,
